class,user,userLink,tweet,date
insects,Tony Read,https://twitter.com/neckshot,Just stood in veg patch watching ladybirds and hoverflies eating blackflies and caterpillars. Who needs insecticides?,2009-09-12T16:28:29.000Z
insects,Alabama IPM/Sustainable AG Updates,https://twitter.com/AlabamaIPM,Portal miticide is now registered in AL for peanut production. Control caterpillars with carefully selected insecticides to prevent mite flare up! http://aces.edu/ipmCommunicator is useful way to stay informed.,2020-07-01T14:26:08.000Z
insects,David Holt,https://twitter.com/HoltDaved,GARDENING TIPSHow to get rid of song birds such as robins blackbirds also hedgehogs from your Gardens Kill slugs bugs caterpillars snails that they need to feed on also you can use poisons like insecticides weed killers and slug pellets will also get rid of the Song Birds,2022-04-22T09:33:54.000Z
insects,Xenex Associates,https://twitter.com/Char_Xenex,Brazilian state of emergency declared as insecticides demand skyrockets to combat caterpillars on farms http://tiny.cc/cd9i7w,2013-12-03T20:23:14.000Z
insects,Avie Fukai,https://twitter.com/AvieDev,I’m sorry I sprayed insecticides on two caterpillars today Now it’s your turn.,2022-06-24T10:24:26.000Z
insects,RI in Hetalia -by MP,https://twitter.com/SiaaIndonesiaa,Nothing.. Just a few insecticides to kill furry caterpillars in my place. =w= RT @eesti_bot: @SiaaIndonesiaa Do you need anything?,2011-04-14T14:51:42.000Z
insects,Chesapeake Bay Program,https://twitter.com/chesbayprogram,Save the very hungry caterpillars: Common insecticides killing monarch butterfly larvae says study http://on.nrdc.org/1PUGKOt via @onEarthMag,2015-04-17T12:55:38.000Z
insects,Tubatsi Moloi,https://twitter.com/tubatsia,Just spent the last 45 minutes picking box moth caterpillars from my buxus hedge! Not how Id planned to use my time. Any proven insecticides?,2020-08-17T13:12:47.000Z
insects,Paul the Alien,https://twitter.com/PaulTheAlien,Humans you kill all the caterpillars with insecticides and then complain there are no butterflies in your gardens.,
insects,Syngenta Zambia,https://twitter.com/SyngentaZambia,The African Bollworm pest attacks many crops including cotton maize tomato soybeans and cucurbits. These caterpillars have a light stripe on each side of their body.Bollworms can be controlled with insecticides such as #Ampligo.,2023-01-16T08:52:32.000Z
insects,Texture,https://twitter.com/TexturePresents,Have the caterpillars attacking potatoes in Luweero evolved to resist insecticides? https://ugandaradionetwork.com/story/caterpillars-attack-potato-gardens-in-luweero?utm_source=dlvr.it&utm_medium=twitter… #Uganda @FAOKnowledge,2017-03-11T15:41:09.000Z
insects,Deepak Goyal,https://twitter.com/deepakgoyal86,@chetan_bhagat u need insecticides to kill these caterpillars!! Go drink some coke!! lol...,2011-09-08T05:57:23.000Z
insects,Heritage Professional Products Group (PPG),https://twitter.com/heritageppg,Tree and shrub insects such as aphids and caterpillars are devastating not only to the plants physical appearance but also their health. Using specific insecticides can help to kill and prevent infestations and keep your trees and shrubs healthy. http://spr.ly/6012z0npg,2022-07-27T21:34:12.000Z
insects,Klaus Riede,https://twitter.com/KlausRiede,..so imagine what happens to this bird if #caterpillars are killed by #insecticides https://twitter.com/WhatDoBirdsEat/status/927229856839954432…,2017-11-06T12:34:18.000Z
insects,Alexander J. Stein,https://twitter.com/AJStein_de,Combined with other strategies #GMO crops can reduce #insecticides use allow natural pest control benefit #farmers via improved #yields net profits & #health and contribute to a cleaner environment: https://doi.org/10.1016/j.tibtech.2020.07.001… | #sustainable #maize #armyworm #caterpillars #China,2020-08-02T16:39:31.000Z
insects,"I'm not inactive, I just cba",https://twitter.com/Aaneesah_T,I cried because my mum was using insecticides on her plants to kill the caterpillars. And I started lecturing her on the life cycle of a beautiful butterfly and how she was destroying natures course for her selfish gain. She still killed them all. https://t.co/nlIM7diuWV,2019-07-03T22:47:38.000Z
insects,Chad Christianson,https://twitter.com/Chad1335421,Ok fellow soil health regen Ag producers/agronomists.  How to deal with the onslaught of Thistle Caterpillars in our area on soybeans?  Major issue for us right now.  I hate spraying insecticides but........options???,2019-07-21T14:05:34.000Z
insects,JacquiⓋ〓〓,https://twitter.com/Jacqui03870191,Yes you can help plant food for caterpillars and butterflies dont use insecticides in your garden  join in the big butterfly count to help count what is doing OK and not so good.#ButterflyCount,2022-08-01T20:19:24.000Z
insects,Green Bean,https://twitter.com/iamgreenbean,Many plants at nurseries pre-treated with systemic insecticides that kill #pollinators & caterpillars like #monarchshttp://phys.org/news/2013-10-people-choice-americans-monarch-butterflies.html…,2013-10-31T18:15:03.000Z
insects,Bec,https://twitter.com/BeckyO_98,Its ridiculous that we do not see as many insects caterpillars etc in suburbia due to the use of insecticides.  #safarilive,2019-01-25T05:49:09.000Z
insects,IAAS Indonesia,https://twitter.com/IAAS_Indonesia,Neem insecticides are effective against many caterpillars flies whitefly and scales and are somewhat effective against aphids #AgriTalk,2016-09-11T12:50:16.000Z
insects,jenkingallo,https://twitter.com/jenkingallo,Praying mantis insects gone too butterflies caterpillars green beetles - I never use any sprays or insecticides at my place never kill an ant. The world will be in strife one day - we won’t be able to feed ourselves.,2023-12-14T09:08:12.000Z
insects,GMWatch,https://twitter.com/GMWatch,Monarchs have lost an estimated 165 million acres of breeding habitat in the United States to herbicide spraying and development in recent decades. The butterflies are also threatened by neonicotinoid insecticides fungicides & other chemicals that are toxic to young caterpillars,2023-03-23T11:35:58.000Z
insects,Nathan Donley,https://twitter.com/Nathan_Donley,The irony here is killing me! Companies are literally putting insecticides on milkweed to prevent caterpillars from eating it just to sell it to people who specifically want caterpillars to eat it This is some special hell we live in,2022-08-05T16:17:07.000Z
insects,Samuel Odawa,https://twitter.com/odawasam,4: Hornworms with their voracious appetites can defoliate entire tomato plants in no time!Keep an eye out for their presence handpick them or use organic insecticides targeting caterpillars.,2023-05-24T03:58:34.000Z
insects,JackieB,https://twitter.com/No_Kakistocracy,Monarchs face a variety of stresses many related to agricultural activity. Neonicotinoids insecticides are toxic to young caterpillars ... it’s still widely used ...in the U.S. [along with ] other agricultural chemicals [which] can be toxic to monarchs.,2020-04-20T22:12:40.000Z
insects,Gingerbeard,https://twitter.com/gallan2230,Perhaps if people stopped killing the caterpillars with insecticides.,2022-10-07T01:15:51.000Z
insects,Chef Vie Nyoni,https://twitter.com/Vie_matongo,How did you find out about the insecticides for cotton eating caterpillars? You dont need to memorize the legs and wings of pests to know them thats a fact.,2021-04-13T08:40:58.000Z
insects,Frida La Blonde,https://twitter.com/AeeshaMcOseni,I always fantasize about making a robot that recognises picks and squashes caterpillars in farms.It would reduce the cost and environmental effects of insecticides as the robot will release no harmful toxins to the environment and can be used over a long period of time ™,2020-01-21T06:23:15.000Z
insects,S:15 Crocs-Man,https://twitter.com/Mr_Fonsie,@Riicaa_Boo cawss ppl killin off the caterpillars with all them insecticides,2011-10-02T15:04:43.000Z
insects,LSU AgCenter,https://twitter.com/LSUAgCenter,Monarch caterpillars feed only on milkweed plants (Asclepias).  Please do not treat the aphids on the plant with insecticides as this could become an issue for the caterpillars. @MargaretOrr,2022-05-07T13:35:03.000Z
insects,jo turner,https://twitter.com/amongstwits,Policy makers need to know: Birds NEED caterpillars/insects to raise their young. Insects NEED NATIVE plants. End of. We have filled our world with introduced plants. Agriculture uses insecticides + herbicides in massive quantities. We CAN change.. and must for life to continue.,2023-06-22T10:54:59.000Z
insects,Paul Burgess,https://twitter.com/paulburgess22,The general consensus is there’s very little impact compared to the vast numbers lost to bird predation of caterpillars bat predation of adults use of insecticides and loss of habitat.,2020-04-19T11:34:58.000Z
insects,Syngenta UK,https://twitter.com/SyngentaUK,Growers should continue to keep a close eye on crops bearing in mind that the brassica caterpillars are likely to be resistant to pyrethroid insecticides says @Warwickpestnews in her new updated research of @AHDB_Hort pest bulletins.http://ow.ly/ViFS50vPgG5,2019-08-31T10:15:08.000Z
insects,Mynzagric254,https://twitter.com/mynzagric254,Treat your plants for caterpillars as soon as you see them or the damage they cause. Insecticides used to kill caterpillars work best when the caterpillars are young. Pick caterpillars off your crops by hand. Wear latex gloves or use tweezers if you dont want to touch them.,2020-01-20T04:58:09.000Z
insects,Dr Sarah Taber,https://twitter.com/SarahTaber_bww,Caterpillars are harder to kill with insecticides than the average set.Why? Caterpillars have heavy-duty liver enzymes that are really good at detoxifying whatever you throw at them. Quick to evolve resistance to new chemicals etc.,2024-01-01T03:16:02.000Z
insects,iMorpheus,https://twitter.com/iMorpheus,[#iMorphRecommendationEngine]: “…European environmentalist agenda that eschews modern insecticides and would have African farmers pluck the caterpillars - army worms - one by one.”,2021-07-28T12:23:44.000Z
insects,stormkettle,https://twitter.com/stormkettle,@BBCTheOneShow  Heres an idea. How about you dont promote insecticides to poison caterpillars. @Buzz_dont_tweet,2019-06-11T18:26:38.000Z
insects,woolhatwoman,https://twitter.com/woolhatwoman,@kernowspringer @Greengrumbler Same here. Need an end to folks killing caterpillars end to insecticides in general cept for mosquitos.,2013-06-26T20:14:16.000Z
insects,@AccidentalRob@dice.camp,https://twitter.com/AccidentalRob,Holy shit dont encourage spraying for mosquitoes. There is no way for companies to spray these broad-spectrum insecticides in your yard without also killing other insects including bees butterflies caterpillars ladybugs dragonflies and other beneficial insects.,2023-07-20T23:05:59.000Z
insects,Mynzagric254,https://twitter.com/mynzagric254,Control methods include handpicking destroying eggs and spraying with insecticides. No insecticide is completely harmless but the two insecticides used to treat caterpillars spinosad and Bacillus thuringiensis var. kurstanki (Btk) have little impact on the environment.,2020-01-20T04:57:48.000Z
insects,KC Tomato,https://twitter.com/kctomato,@trdfrgson @NikiJabbour @nctomatoman could also be Colorado Potato Beetles blister bugs or caterpillars. Trap crops DE or insecticides,2014-07-06T15:25:59.000Z
insects,Janice Shipp,https://twitter.com/JaniceShipp,Let’s all encourage some butterfly love  this year - and help their caterpillars to survive by providing the plants they need and not using insecticides.,2024-02-14T13:54:14.000Z
insects,Joel Wynne,https://twitter.com/JoelWynne,@ajfisher you trying organic methods against caterpillars? I used 3 different insecticides against grub worm and drenched soil.,2013-09-02T10:03:30.000Z
insects,Jules Charrington,https://twitter.com/Juleschao,I know why... we have hardly any wildflowers left. Intensive agriculture is raping the countryside. Forests are almost gone rivers are polluted gardens are decked the air is full of particulates and insecticides. People keep killing caterpillars...I could go on.,2018-09-25T04:57:28.000Z
insects,Jack Wallington,https://twitter.com/jackwallington,Insecticides habitat loss climate change - these all affect the food (caterpillars and other insects) and survival of birds like the cuckoo which is now on the red list - everything is connected,2022-05-12T18:54:57.000Z
