Unnamed: 0,class,user,userLink,tweet,date,cleaned_tweet,aspect,sentiment
79,insects,Shamanator,https://twitter.com/Shamanator,Exactly right! I have no problem allowing praying mantises to crawl on my arm. I like how you can see THEM look right at you as if they are *at least* your equal. Also have used them in greenhouses/gardens against aphids (I hate spraying insecticides!!!!),2020-11-30T19:31:07.000Z,exactly right I problem allow pray mantis crawl arm I like see look right least equal also use greenhousesgarden aphid I hate spray insecticide,control methods,negative
81,insects,Cory Kress,https://twitter.com/dustfrmer,Or aphids or grasshoppers or flea Beatles or cut worms or…….fungicides I will agree with you half the time but insecticides no way,2024-02-17T02:55:13.000Z,aphid grasshopper flea beatle cut worm orfungicide I agree half time insecticide way,pest,negative
82,insects,Jake Freestone,https://twitter.com/No1FarmerJake,natural predators taking care of the aphids means no insecticides for these crops,2018-05-30T09:05:19.000Z,natural predator take care aphid mean insecticide crop,control methods,positive
83,insects,Scientific Farmer,https://twitter.com/scifaama,Control aphids byusing imidacloprid based insecticides Control of ants in your garden since these protect aphids from natural enemies. Carry out proper prunning.You can also flush aphids using soapy water#StandWithUkraine,2022-12-09T15:46:19.000Z,control aphids byusing imidacloprid base insecticide control ant garden since protect aphid natural enemy carry proper prunningyou also flush aphid use soapy waterstandwithukraine,"pest,usage","negative,positive"
84,insects,Cory Kress,https://twitter.com/dustfrmer,Or aphids or grasshoppers or flea Beatles or cut worms or…….fungicides I will agree with you half the time but insecticides no way,2024-02-17T02:55:13.000Z,aphid grasshopper flea beatle cut worm orfungicide I agree half time insecticide way,pest,negative
85,insects,Jody Green,https://twitter.com/JodyBugsMeUNL,Bagworms are emerging as tiny caterpillars in eastern NE. Keep an eye on your evergreens & be prepared to treat with low impact insecticides like bacillus thuringiensis kurstaki while #bagworms are young. They disperse with wind & build tiny bags for camouflage & protection,2020-06-03T15:33:37.000Z,bagworm emerge tiny caterpillar eastern ne keep eye evergreen   prepared treat low impact insecticide like bacillus thuringiensis kurstaki bagworm young disperse wind   build tiny bag camouflage   protection,pest,positive
86,insects,Mike Dzurenko,https://twitter.com/MikeDzurenko,@BayerLawn @BayerGolf new insecticide Tetrino for White Grub Turf Caterpillars Billbugs and other turf insecticides! Season long control. #Tetrino,2021-07-09T18:52:04.000Z,bayerlawn bayergolf new insecticide tetrino white grub turf caterpillar billbug turf insecticide season long control tetrino,pest,positive
87,insects,Mississauga Master Gardeners,https://twitter.com/MississaugaMgs,How to help monarch butterflies (without poisoning them)Milkweed plants that are treated with insecticides called neonicitinoids can kill caterpillars. The insecticides are systemic — meaning they affect every part of the plant.Be aware ask questions. http://j.mp/2BSeNGT,2016-06-14T14:09:48.000Z,help monarch butterfly without poison themmilkweed plant treat insecticide call neonicitinoid kill caterpillar insecticide systemic   mean affect every part plantbe aware ask question,"toxicity,pest","negative,negative"
88,insects,Michelle Garforth-Venter,https://twitter.com/EcoJourno,Herbs are natures insecticides- Basil keeps caterpillars & flies away from your tomatoes,2016-06-14T14:09:48.000Z,herb nature insecticides basil keep caterpillar   fly away tomato,control methods,positive
89,insects,IowaStateUNews,https://twitter.com/IowaStateUNews,Conservation efforts to protect #monarchbutterfly populations depend on planting milkweed on agricultural land but that can put caterpillars in close proximity to insecticides. A new study sheds light on how insecticides affect monarchs.https://news.iastate.edu/news/2020/04/09/monarchinsecticide…,2020-04-09T14:26:43.000Z,conservation effort protect monarchbutterfly population depend planting milkweed agricultural land put caterpillar close proximity insecticide new study shed light insecticide affect monarchs,pest,negative
90,insects,4Women & kids,https://twitter.com/And4women,Excited to see a butterfly! How rare they have become.No I don’t used insecticides or destroy caterpillars.,2021-02-06T22:48:25.000Z,excited see butterfly rare becomeno I use insecticide destroy caterpillar,"usage,pest","positive,positive"
91,insects,‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ * ‍ ‍ ‍ ‍ ‍ ‍,https://twitter.com/NICHIRlN,⁣　　⁣　　——  he  can  spray  a  thin  sheen  of  insecticides  to  𝒅𝒆𝒔𝒕𝒓𝒐𝒚  the  caterpillars  .⁣　　⁣,2022-03-13T22:17:22.000Z,       spray     thin   sheen     insecticide         caterpillar  ,"usage,pest","negative,negative"
92,insects,Robert L G Brereton,https://twitter.com/gardentheme,Master Gardener - Organic options can control caterpillars: Three organic insecticides effective for caterpillar.. http://tinyurl.com/n7296x,2009-09-17T17:02:24.000Z,master gardener   organic option control caterpillar three organic insecticide effective caterpillar,control methods,positive
93,insects,Elaine Mansfield,https://twitter.com/ElaineMansfiel7,Putting #Monarch #Butterflies on the #Endangered Species list helps us save them by limiting use of #insecticides and #herbicides like #Roundup that kill #milkweed the Monarch caterpillars only food source. Please grow milkweed and wildflowers in your garden.,2022-07-22T16:03:59.000Z,put monarch butterfly endangered species list help save limit use insecticide herbicide like roundup kill milkwee monarch caterpillar food source please grow milkwee wildflower garden,"usage,pest","negative,positive"
94,insects,CannabisMonster,https://twitter.com/CannabisMonstr,The best remedy against this type of caterpillars larvae or worms are insecticides with Bacillus thuringiensis such as Probeltes Belthirul which has a high concentration of these Bacillus of the kurstaki variety the best against caterpillars and larvae. #cannabisgrow,2020-09-16T10:01:22.000Z,good remedy type caterpillar larvae worm insecticide bacillus thuringiensis probelte belthirul high concentration bacillus kurstaki variety good caterpillar larvae cannabisgrow,pest,positive
95,insects,Nova Agri Sciences,https://twitter.com/NovaAgriScience,Safe claim Is a NOVA Agrisciences insecticides effectively controls all the caterpillars mostly of lepidoptera family by its contact and stomach action.Visit - http://novaagrisciences.com/products/safeclaim.php…#agriculture #AgriTalk #agricultural #farming #farmlife #Farmers #agricultura,2019-06-21T03:04:15.000Z,safe claim nova agriscience insecticide effectively control caterpillar mostly lepidoptera family contact stomach actionvisit    agritalk agricultural farming farmlife farmer agricultura,"safety,pest","positive,negative"
96,insects,Ron Haase,https://twitter.com/Ron_Elo_Haase,Some farmers in #MatoGrosso #Brazil are spraying insecticides in #soybeans.  Rhea are looking 4 caterpillars.,2015-12-23T15:41:59.000Z,farmer matogrosso brazil spray insecticide soybean   rhea look 4 caterpillar,"usage,pest","neutral,neutral"
97,insects,James Hall,https://twitter.com/hallaboutafrica,Kenyas pinworm infestation destroying tomato crops is being fought with insecticides but this proving toxic to humans. For 1st time in Africa wasps are being used to kill pinworm caterpillars by laying eggs inside them which hatch and devour their hosts https://theeastafrican.co.ke/tea/science-health/scientists-use-swarms-of-wasps-to-fight-pinworm-3020138…,2020-11-18T15:29:11.000Z,kenyas pinworm infestation destroy tomato crop fight insecticide prove toxic human 1st time africa wasp use kill pinworm caterpillar lay egg inside hatch devour host,"toxicity,usage,pest","negative,negative,negative"
99,insects,Zambia Agribusiness Society,https://twitter.com/zasfarming,Growing Cabbage in Zambia: Part 3You can control cabbage moth caterpillars and butterflies with organic insecticides. Black leg fungus can cause the stem of the cabbage to turn black at the level of the soil. https://zaszambia.wordpress.com/2021/02/19/growing-cabbage-in-zambia-part-3/…,2021-02-19T04:00:58.000Z,grow cabbage zambia part 3you control cabbage moth caterpillar butterfly organic insecticide black leg fungus cause stem cabbage turn black level soil,control methods,positive
100,insects,Sharpes Agronomist,https://twitter.com/SharpeAgronomy,Another season of Tent caterpillars. Wonder how many non GMO/organic loving people are bombing their yard with insecticides?!!,2017-06-02T14:01:46.000Z,another season tent caterpillar wonder many non gmoorganic love people bomb yard insecticide,pest,negative
101,insects,Lock Haven University Biological Sciences,https://twitter.com/LHU_Biology,Haley presented her summer research investigating the effects of pyrethroid insecticides on monarch caterpillars. Abby presented her ongoing research with fungus related to the white nose syndrome in bats. Wonderful job! We are very proud of you!,2020-03-04T18:07:51.000Z,haley present summer research investigate effect pyrethroid insecticide monarch caterpillar abby present ongoing research fungus relate white nose syndrome bat wonderful job proud,"effectiveness,pest","neutral,neutral"
102,insects,GMO Free USA,https://twitter.com/GMOFreeUSA,USDA researchers showed that clothianidin can have effects on monarch caterpillars at doses as low as 1 ppb. It was banned in the EU along with 3 other neonic class insecticides but the U.S. EPA chose to allow expanded use.https://independentsciencenews.org/news/new-research-links-neonicotinoid-pesticides-to-monarch-butterfly-declines/…,2020-03-11T19:05:29.000Z,usda researcher show clothianidin effect monarch caterpillar dose low 1 ppb ban eu along 3 neonic class insecticide us epa choose allow expand use,"effectiveness,pest,usage","negative,negative,negative"
103,insects,"Reynolds Pest Management, Inc.",https://twitter.com/ReynoldsPest,Brazil cotton growers lost millions of dollars because of caterpillars and the fact that the insecticides were... http://fb.me/39vm2Zb2a,2014-07-31T17:45:45.000Z,brazil cotton grower lose million dollar caterpillar fact insecticide,pest,negative
104,insects,Jennifer,https://twitter.com/JenniferMalora,This weeks new cycle is anxiety inducing but this is what I’m doing to ease mine a bit. These are monarch caterpillars. Their numbers are down at an alarming 53%. You can help by planting milkweed & not using insecticides. #savethemonarchbutterfly,2020-07-07T22:30:57.000Z,week new cycle anxiety induce I ease mine bit monarch caterpillar number alarming 53 help planting milkweed   use insecticide savethemonarchbutterfly,control methods,positive
105,insects,Venni Gardens,https://twitter.com/VenniGardens,Do you have a list I can share with my @CEMohawkCollege class for best trees shrubs perennials helpful to local birds? Big on telling students that spring means grubs caterpillars larvae for fledglings foid so no spraying insecticides please!,2019-04-28T15:23:09.000Z,list I share cemohawkcollege class good tree shrub perennial helpful local bird big tell student spring mean grub caterpillar larvae fledgling foid spray insecticide please,control methods,positive
